,total_income,pl_ratio,profit_count,loss_count,exit_count,sma,ema,sma_len,ema_len,atr_rot,year,expected
0,324763.4147740341,0.4497816593886463,206,252,16,40,190,5,10,1,2023-01-01,
0,374973.95613275433,0.6327272727272727,174,101,62,20,180,15,15,3,2023-01-01,
0,235195.5355614951,0.7116279069767442,153,62,46,50,170,25,25,4,2023-01-01,
0,272598.4234903002,0.6473214285714286,145,79,25,60,190,30,30,3,2023-01-01,
0,300239.3459359419,0.6403162055335968,162,91,38,40,150,20,25,2,2023-01-01,
0,612350.2002273558,0.6263157894736842,357,213,46,60,160,10,10,2,2023-01-01,
0,75279.60651560282,0.6233766233766234,48,29,11,30,160,40,5,3,2023-01-01,
0,433198.3558819568,0.5614849187935035,242,189,43,40,190,5,10,2,2023-01-01,
0,302344.17181369686,0.6564885496183206,172,90,75,20,180,15,15,4,2023-01-01,
0,205165.18280637657,0.5112107623318386,114,109,4,50,170,25,30,1,2023-01-01,
0,193712.14579150037,0.6298076923076923,131,77,41,60,190,30,30,4,2023-01-01,
0,291891.5294704339,0.6740088105726872,153,74,64,40,150,20,25,3,2023-01-01,
0,620791.5146995458,0.6961538461538461,362,158,96,60,160,10,10,3,2023-01-01,
0,80194.54467999627,0.7464788732394366,53,18,17,30,160,40,5,4,2023-01-01,
0,439316.8022607815,0.6294416243654822,248,146,80,40,190,5,10,3,2023-01-01,
0,248098.80933939695,0.4934210526315789,150,154,7,20,180,15,20,1,2023-01-01,
0,291713.1218442598,0.6384976525821596,136,77,14,50,170,25,30,2,2023-01-01,
0,201205.71055916883,0.4805194805194805,111,120,1,60,190,30,35,1,2023-01-01,
0,272306.8617039696,0.772020725388601,149,44,98,40,150,20,25,4,2023-01-01,
0,552037.20745344,0.7117903930131004,326,132,158,60,160,10,10,4,2023-01-01,
0,55813.52610764098,0.6206896551724138,36,22,3,30,160,40,10,1,2023-01-01,
0,379660.6375348355,0.6639118457300276,241,122,111,40,190,5,10,4,2023-01-01,
0,382237.3405513874,0.5924657534246576,173,119,19,20,180,15,20,2,2023-01-01,
0,287968.74482795986,0.7114427860696517,143,58,26,50,170,25,30,3,2023-01-01,
0,291894.21460795205,0.6167400881057269,140,87,5,60,190,30,35,2,2023-01-01,
0,180428.5174902438,0.5020242914979757,124,123,10,40,150,20,30,1,2023-01-01,
0,452129.1765961419,0.4860853432282003,262,277,13,60,160,10,15,1,2023-01-01,
0,58982.44860176131,0.631578947368421,36,21,4,30,160,40,10,2,2023-01-01,
0,299536.4257227153,0.4539007092198581,192,231,13,40,190,5,15,1,2023-01-01,
0,354883.8390072781,0.6423076923076924,167,93,51,20,180,15,20,3,2023-01-01,
0,214489.7940149083,0.732620320855615,137,50,40,50,170,25,30,4,2023-01-01,
0,247530.10737844027,0.6210045662100456,136,83,38,40,150,20,30,2,2023-01-01,
0,263249.4067433744,0.6511627906976745,140,75,17,60,190,30,35,3,2023-01-01,
0,577705.0397673766,0.6351084812623274,322,185,45,60,160,10,15,2,2023-01-01,
0,50651.47994870924,0.6296296296296297,34,20,7,30,160,40,10,3,2023-01-01,
0,406551.8794178303,0.5552763819095478,221,177,38,40,190,5,15,2,2023-01-01,
0,264293.5060717714,0.6516393442622951,159,85,67,20,180,15,20,4,2023-01-01,
0,180328.50183274396,0.5024390243902439,103,102,3,50,170,25,35,1,2023-01-01,
0,189056.15311051768,0.635,127,73,32,60,190,30,35,4,2023-01-01,
0,249180.45857340543,0.6787564766839378,131,62,64,40,150,20,30,3,2023-01-01,
0,567965.7284409311,0.702819956616052,324,137,91,60,160,10,15,3,2023-01-01,
0,52774.14330518182,0.75,36,12,13,30,160,40,10,4,2023-01-01,
0,425016.8538200533,0.6301369863013698,230,135,71,40,190,5,15,3,2023-01-01,
0,248481.58865415084,0.5018450184501845,136,135,5,20,180,15,25,1,2023-01-01,
0,276680.2525272779,0.6410256410256411,125,70,13,50,170,25,35,2,2023-01-01,
0,206087.8949935119,0.4908256880733945,107,111,1,60,190,30,40,1,2023-01-01,
0,257565.7132429756,0.7926829268292683,130,34,93,40,150,20,30,4,2023-01-01,
0,522761.7829018915,0.7312348668280871,302,111,139,60,160,10,15,4,2023-01-01,
0,43222.15314073762,0.5609756097560976,23,18,1,30,160,40,15,1,2023-01-01,
0,348301.5023059369,0.6726190476190477,226,110,100,40,190,5,15,4,2023-01-01,
0,379990.2513408965,0.6076923076923076,158,102,16,20,180,15,25,2,2023-01-01,
0,275526.28992250946,0.7103825136612022,130,53,25,50,170,25,35,3,2023-01-01,
0,173165.30777179258,0.5067264573991032,113,110,10,40,150,20,35,1,2023-01-01,
0,275482.99141772324,0.6186046511627907,133,82,4,60,190,30,40,2,2023-01-01,
0,44879.37259676866,0.675,27,13,2,30,160,40,15,2,2023-01-01,
0,416822.25749404775,0.4895833333333333,235,245,10,60,160,10,20,1,2023-01-01,
0,292778.3538444257,0.4603580562659846,180,211,14,40,190,5,20,1,2023-01-01,
0,343877.6668562944,0.6551724137931034,152,80,44,20,180,15,25,3,2023-01-01,
0,208557.5136746685,0.7380952380952381,124,44,40,50,170,25,35,4,2023-01-01,
0,233917.9177685762,0.6428571428571429,126,70,37,40,150,20,35,2,2023-01-01,
0,247942.97074523673,0.6421568627450981,131,73,15,60,190,30,40,3,2023-01-01,
0,37943.39245648665,0.6486486486486487,24,13,5,30,160,40,15,3,2023-01-01,
0,522124.3020061367,0.6327433628318584,286,166,38,60,160,10,20,2,2023-01-01,
0,406522.8772362885,0.5645161290322581,210,162,33,40,190,5,20,2,2023-01-01,
0,250978.99791343475,0.6741071428571429,151,73,52,20,180,15,25,4,2023-01-01,
0,172973.0608355737,0.4948453608247423,96,98,3,50,170,25,40,1,2023-01-01,
0,243651.6786055599,0.6954022988505747,121,53,59,40,150,20,35,3,2023-01-01,
0,177601.6459889852,0.6282722513089005,120,71,28,60,190,30,40,4,2023-01-01,
0,41598.34101918927,0.7352941176470589,25,9,8,30,160,40,15,4,2023-01-01,
0,507392.6662856946,0.7009803921568627,286,122,82,60,160,10,20,3,2023-01-01,
0,411548.4100500652,0.6371681415929203,216,123,66,40,190,5,20,3,2023-01-01,
0,243210.55663868177,0.5138339920948617,130,123,6,20,180,15,30,1,2023-01-01,
0,286869.1062358607,0.6594594594594595,122,63,12,50,170,25,40,2,2023-01-01,
0,240727.2096159383,0.8095238095238095,119,28,86,40,150,20,35,4,2023-01-01,
0,315110.0833130048,0.4970760233918128,170,172,3,60,190,35,5,1,2023-01-01,
0,39311.725059125834,0.6333333333333333,19,11,1,30,160,40,20,1,2023-01-01,
0,471359.6747733595,0.7403314917127072,268,94,128,60,160,10,20,4,2023-01-01,
0,329824.25139848166,0.6677316293929713,209,104,92,40,190,5,20,4,2023-01-01,
0,378462.02357484784,0.6163265306122448,151,94,14,20,180,15,30,2,2023-01-01,
0,287537.7765033596,0.7215909090909091,127,49,21,50,170,25,40,3,2023-01-01,
0,169685.63044041838,0.5188679245283019,110,102,10,40,150,20,40,1,2023-01-01,
0,393987.1732046507,0.5946745562130178,201,137,7,60,190,35,5,2,2023-01-01,
0,29188.979925959797,0.6896551724137931,20,9,2,30,160,40,20,2,2023-01-01,
0,396057.0199494746,0.4837962962962963,209,223,10,60,160,10,25,1,2023-01-01,
0,277475.41821195354,0.4668508287292817,169,193,14,40,190,5,25,1,2023-01-01,
0,342977.2836967141,0.6621621621621622,147,75,37,20,180,15,30,3,2023-01-01,
0,202571.83961129008,0.7453416149068323,120,41,36,50,170,25,40,4,2023-01-01,
0,233209.03749429577,0.6505376344086021,121,65,36,40,150,20,40,2,2023-01-01,
0,366609.65562243504,0.6528662420382165,205,109,31,60,190,35,5,3,2023-01-01,
0,28170.19307851276,0.6666666666666666,18,9,4,30,160,40,20,3,2023-01-01,
0,495040.129944381,0.6277915632754343,253,150,39,60,160,10,25,2,2023-01-01,
0,408967.7962987246,0.5936599423631124,206,141,29,40,190,5,25,2,2023-01-01,
0,251071.57565040255,0.6805555555555556,147,69,43,20,180,15,30,4,2023-01-01,
0,267619.1552488165,0.494535519125683,181,185,10,50,170,30,5,1,2023-01-01,
0,252891.84018185828,0.7168674698795181,119,47,56,40,150,20,40,3,2023-01-01,
0,233843.46034844016,0.6192170818505338,174,107,64,60,190,35,5,4,2023-01-01,
0,30376.94542514356,0.76,19,6,6,30,160,40,20,4,2023-01-01,
0,487342.5983609274,0.7150684931506849,261,104,77,60,160,10,25,3,2023-01-01,
0,416842.7103463883,0.671875,215,105,56,40,190,5,25,3,2023-01-01,
0,245727.7386556458,0.5179282868525896,130,121,5,20,180,15,35,1,2023-01-01,
0,373847.0591108704,0.6039325842696629,215,141,20,50,170,30,5,2,2023-01-01,
0,239534.7702508931,0.8214285714285714,115,25,82,40,150,20,40,4,2023-01-01,
0,275948.43709736754,0.5035714285714286,141,139,2,60,190,35,10,1,2023-01-01,
0,37640.58868699227,0.6538461538461539,17,9,2,30,160,40,25,1,2023-01-01,
0,332945.8504596771,0.6966666666666667,209,91,76,40,190,5,25,4,2023-01-01,
0,462944.3179376454,0.7561728395061729,245,79,118,60,160,10,25,4,2023-01-01,
0,377197.6138250392,0.6337448559670782,154,89,13,20,180,15,35,2,2023-01-01,
0,394302.5276217055,0.6646884272997032,224,113,39,50,170,30,5,3,2023-01-01,
0,269771.80407465674,0.4987951807228916,207,208,12,40,150,25,5,1,2023-01-01,
0,348430.5912316352,0.6014492753623188,166,110,6,60,190,35,10,2,2023-01-01,
0,46838.050068407465,0.8076923076923077,21,5,2,30,160,40,25,2,2023-01-01,
0,290961.4873885032,0.466472303206997,160,183,13,40,190,5,30,1,2023-01-01,
0,432354.813730516,0.5225,209,191,10,60,160,10,30,1,2023-01-01,
0,338807.89543843834,0.6636363636363637,146,74,36,20,180,15,35,3,2023-01-01,
0,336979.71198099805,0.685064935064935,211,97,68,50,170,30,5,4,2023-01-01,
0,414638.4751765813,0.6081424936386769,239,154,34,40,150,25,5,2,2023-01-01,
0,313604.3792473385,0.6482213438735178,164,89,29,60,190,35,10,3,2023-01-01,
0,46645.61192218341,0.7916666666666666,19,5,4,30,160,40,25,3,2023-01-01,
0,393443.7168414857,0.5884146341463414,193,135,28,40,190,5,30,2,2023-01-01,
0,503045.66326924006,0.6507936507936508,246,132,32,60,160,10,30,2,2023-01-01,
0,248927.5465853226,0.6744186046511628,145,70,41,20,180,15,35,4,2023-01-01,
0,230333.4069112032,0.4813664596273292,155,167,9,50,170,30,10,1,2023-01-01,
0,420660.1728868454,0.6593406593406593,240,124,63,40,150,25,5,3,2023-01-01,
0,201194.88952265907,0.6061946902654868,137,89,56,60,190,35,10,4,2023-01-01,
0,45705.59745855624,0.9090909090909092,20,2,6,30,160,40,25,4,2023-01-01,
0,389823.3872823516,0.6600660066006601,200,103,53,40,190,5,30,3,2023-01-01,
0,471772.9283630173,0.7368421052631579,252,90,68,60,160,10,30,3,2023-01-01,
0,239586.53541760365,0.5267489711934157,128,115,4,20,180,15,40,1,2023-01-01,
0,325751.24575032317,0.5993589743589743,187,125,19,50,170,30,10,2,2023-01-01,
0,370051.40118323656,0.7186544342507645,235,92,100,40,150,25,5,4,2023-01-01,
0,242586.80164916592,0.4901960784313725,125,130,2,60,190,35,15,1,2023-01-01,
0,28657.319874116707,0.68,17,8,2,30,160,40,30,1,2023-01-01,
0,308941.19211121206,0.6996466431095406,198,85,73,40,190,5,30,4,2023-01-01,
0,450879.5238734674,0.7687296416938111,236,71,103,60,160,10,30,4,2023-01-01,
0,381997.78769687976,0.6398305084745762,151,85,11,20,180,15,40,2,2023-01-01,
0,332904.4502527234,0.6655290102389079,195,98,38,50,170,30,10,3,2023-01-01,
0,194457.19574692796,0.4776119402985074,160,175,13,40,150,25,10,1,2023-01-01,
0,327208.33868744445,0.6126482213438735,155,98,4,60,190,35,15,2,2023-01-01,
0,42377.59671819621,0.8,20,5,2,30,160,40,30,2,2023-01-01,
0,282725.1634604541,0.4646153846153846,151,174,10,40,190,5,35,1,2023-01-01,
0,378147.1092530783,0.5097493036211699,183,176,10,60,160,10,35,1,2023-01-01,
0,344277.16104446293,0.6790697674418604,146,69,32,20,180,15,40,3,2023-01-01,
0,270048.99981732696,0.6804511278195489,181,85,65,50,170,30,10,4,2023-01-01,
0,334216.652533861,0.6063492063492063,191,124,33,40,150,25,10,2,2023-01-01,
0,302490.2792776536,0.6594827586206896,153,79,25,60,190,35,15,3,2023-01-01,
0,43987.144081454826,0.782608695652174,18,5,4,30,160,40,30,3,2023-01-01,
0,388078.2443892888,0.5954692556634305,184,125,26,40,190,5,35,2,2023-01-01,
0,447251.344942961,0.6371681415929203,216,123,30,60,160,10,35,2,2023-01-01,
0,252263.00138327357,0.6889952153110048,144,65,38,20,180,15,40,4,2023-01-01,
0,207566.75457297667,0.4982332155477031,141,142,9,50,170,30,15,1,2023-01-01,
0,329889.8011417523,0.6724738675958188,193,94,61,40,150,25,10,3,2023-01-01,
0,199686.125649746,0.6220095693779905,130,79,48,60,190,35,15,4,2023-01-01,
0,43821.39306884373,0.9047619047619048,19,2,6,30,160,40,30,4,2023-01-01,
0,383434.71131289005,0.6713286713286714,192,94,49,40,190,5,35,3,2023-01-01,
0,431358.3436775618,0.7418300653594772,227,79,63,60,160,10,35,3,2023-01-01,
0,253088.2555037932,0.4664634146341463,153,175,11,20,180,20,5,1,2023-01-01,
0,275746.29141709046,0.5934065934065934,162,111,19,50,170,30,15,2,2023-01-01,
0,303177.62793725973,0.7421875,190,66,92,40,150,25,10,4,2023-01-01,
0,222198.88878650975,0.4831932773109244,115,123,2,60,190,35,20,1,2023-01-01,
0,28197.062818560065,0.68,17,8,2,30,160,40,35,1,2023-01-01,
0,298195.42293603194,0.7011070110701108,190,81,64,40,190,5,35,4,2023-01-01,
0,408821.3800771875,0.7781818181818182,214,61,94,60,160,10,35,4,2023-01-01,
0,365900.46414095303,0.5801282051282052,181,131,27,20,180,20,5,2,2023-01-01,
0,285610.68624969065,0.6627450980392157,169,86,37,50,170,30,15,3,2023-01-01,
0,167733.68440911546,0.4573378839590443,134,159,12,40,150,25,15,1,2023-01-01,
0,298576.94366944936,0.6025641025641025,141,93,6,60,190,35,20,2,2023-01-01,
0,42081.603935990104,0.76,19,6,2,30,160,40,35,2,2023-01-01,
0,277109.59458618675,0.4625407166123778,142,165,10,40,190,5,40,1,2023-01-01,
0,376690.4825286374,0.5217391304347826,168,154,10,60,160,10,40,1,2023-01-01,
0,332244.4852674414,0.6272401433691757,175,104,60,20,180,20,5,3,2023-01-01,
0,236725.0029210142,0.6899563318777293,158,71,63,50,170,30,15,4,2023-01-01,
0,299170.78694161033,0.610909090909091,168,107,30,40,150,25,15,2,2023-01-01,
0,274513.05776070367,0.6604651162790698,142,73,25,60,190,35,20,3,2023-01-01,
0,43774.290414133095,0.782608695652174,18,5,4,30,160,40,35,3,2023-01-01,
0,377373.18973893777,0.6082474226804123,177,114,26,40,190,5,40,2,2023-01-01,
0,427745.261628782,0.654485049833887,197,104,31,60,160,10,40,2,2023-01-01,
0,271069.02138475375,0.6586345381526104,164,85,90,20,180,20,5,4,2023-01-01,
0,201595.41777627368,0.4936708860759494,117,120,7,50,170,30,20,1,2023-01-01,
0,318885.3390803439,0.6796875,174,82,49,40,150,25,15,3,2023-01-01,
0,177361.5171027619,0.6145833333333334,118,74,48,60,190,35,20,4,2023-01-01,
0,43710.286745007346,0.9047619047619048,19,2,6,30,160,40,35,4,2023-01-01,
0,361738.9653345373,0.6654545454545454,183,92,42,40,190,5,40,3,2023-01-01,
0,416281.95473819063,0.7720588235294118,210,62,60,60,160,10,40,3,2023-01-01,
0,237019.37588412303,0.4982078853046595,139,140,11,20,180,20,10,1,2023-01-01,
0,261610.6026618146,0.5964912280701754,136,92,16,50,170,30,20,2,2023-01-01,
0,279012.11030087253,0.7675438596491229,175,53,77,40,150,25,15,4,2023-01-01,
0,206820.82492752717,0.4930875576036866,107,110,1,60,190,35,25,1,2023-01-01,
0,29503.674667532185,0.7083333333333334,17,7,2,30,160,40,40,1,2023-01-01,
0,281375.13381765166,0.7011494252873564,183,78,56,40,190,5,40,4,2023-01-01,
0,376433.6716540578,0.8114754098360656,198,46,88,60,160,10,40,4,2023-01-01,
0,339659.8238292146,0.5932835820895522,159,109,22,20,180,20,10,2,2023-01-01,
0,251670.46226712997,0.6431924882629108,137,76,31,50,170,30,20,3,2023-01-01,
0,151874.70004664038,0.4630350194552529,119,138,9,40,150,25,20,1,2023-01-01,
0,278420.8545519073,0.6179245283018868,131,81,6,60,190,35,25,2,2023-01-01,
0,42256.61159404761,0.7916666666666666,19,5,2,30,160,40,40,2,2023-01-01,
0,324009.5631704719,0.46875,225,255,14,40,190,10,5,1,2023-01-01,
0,492282.4750807514,0.4743390357698289,305,338,12,60,160,15,5,1,2023-01-01,
0,281814.65507233905,0.6208333333333333,149,91,50,20,180,20,10,3,2023-01-01,
0,202737.75688363623,0.6736842105263158,128,62,54,50,170,30,20,4,2023-01-01,
0,282619.0649833406,0.6008403361344538,143,95,28,40,150,25,20,2,2023-01-01,
0,254002.42808096076,0.6615384615384615,129,66,23,60,190,35,25,3,2023-01-01,
0,44137.475897130695,0.8181818181818182,18,4,4,30,160,40,40,3,2023-01-01,
0,459823.9045576116,0.5847826086956521,269,191,34,40,190,10,5,2,2023-01-01,
0,651276.7601658369,0.6227642276422765,383,232,40,60,160,15,5,2,2023-01-01,
0,223511.78095161915,0.6484018264840182,142,77,71,20,180,20,10,4,2023-01-01,
0,194462.8772603082,0.488479262672811,106,111,7,50,170,30,25,1,2023-01-01,
0,278820.7334867005,0.684931506849315,150,69,47,40,150,25,20,3,2023-01-01,
0,159954.52395943843,0.6285714285714286,110,65,43,60,190,35,25,4,2023-01-01,
0,42087.74785716678,0.9,18,2,6,30,160,40,40,4,2023-01-01,
0,492350.637034267,0.6549295774647887,279,147,68,40,190,10,5,3,2023-01-01,
0,670127.6996034054,0.6894736842105263,393,177,85,60,160,15,5,3,2023-01-01,
0,245400.52075873653,0.4980392156862745,127,128,12,20,180,20,15,1,2023-01-01,
0,250819.8886821576,0.5942028985507246,123,84,17,50,170,30,25,2,2023-01-01,
0,254164.5668944321,0.7835051546391752,152,42,72,40,150,25,20,4,2023-01-01,
0,189817.97892850815,0.4734299516908212,98,109,1,60,190,35,30,1,2023-01-01,
0,433994.1078587897,0.4661538461538461,303,347,25,30,170,5,5,1,2023-01-01,
0,393849.5383228939,0.6744186046511628,261,126,107,40,190,10,5,4,2023-01-01,
0,590675.9173334372,0.6964285714285714,351,153,151,60,160,15,5,4,2023-01-01,
0,355621.27246781194,0.6056910569105691,149,97,21,20,180,20,15,2,2023-01-01,
0,249958.61974115405,0.6683673469387755,131,65,28,50,170,30,25,3,2023-01-01,
0,123296.6442648638,0.4692982456140351,107,121,8,40,150,25,25,1,2023-01-01,
0,266649.3349073883,0.6108374384236454,124,79,5,60,190,35,30,2,2023-01-01,
0,600318.4943759869,0.5811688311688312,358,258,59,30,170,5,5,2,2023-01-01,
0,284838.5130745098,0.4575471698113207,194,230,14,40,190,10,10,1,2023-01-01,
0,466738.1514707663,0.4928057553956834,274,282,10,60,160,15,10,1,2023-01-01,
0,298051.0852999178,0.639269406392694,140,79,48,20,180,20,15,3,2023-01-01,
0,198095.78707860227,0.6830601092896175,125,58,41,50,170,30,25,4,2023-01-01,
0,260155.05996394137,0.6208530805687204,131,80,25,40,150,25,25,2,2023-01-01,
0,229636.19680316275,0.6631016042780749,124,63,21,60,190,35,30,3,2023-01-01,
0,557677.3077815676,0.6172161172161172,337,209,129,30,170,5,5,3,2023-01-01,
0,389335.5002584645,0.5597014925373134,225,177,36,40,190,10,10,2,2023-01-01,
0,566069.6083017843,0.6287878787878788,332,196,38,60,160,15,10,2,2023-01-01,
0,245128.5159558388,0.6650485436893204,137,69,61,20,180,20,15,4,2023-01-01,
0,160261.50037731777,0.4973544973544973,94,95,5,50,170,30,30,1,2023-01-01,
0,261002.49875488045,0.6804123711340206,132,62,42,40,150,25,25,3,2023-01-01,
0,154634.10280318704,0.6352941176470588,108,62,38,60,190,35,30,4,2023-01-01,
0,508992.7560919644,0.6610878661087866,316,162,197,30,170,5,5,4,2023-01-01,
0,409959.2607056284,0.6358695652173914,234,134,70,40,190,10,10,3,2023-01-01,
0,593013.6517134039,0.702258726899384,342,145,79,60,160,15,10,3,2023-01-01,
0,235888.62422914113,0.5084033613445378,121,117,10,20,180,20,20,1,2023-01-01,
0,235154.75052032355,0.6111111111111112,110,70,14,50,170,30,30,2,2023-01-01,
0,233080.95698599584,0.7784431137724551,130,37,69,40,150,25,25,4,2023-01-01,
0,175540.60007032234,0.4742268041237113,92,102,1,60,190,35,35,1,2023-01-01,
0,369133.7001857002,0.4697247706422018,256,289,25,30,170,5,10,1,2023-01-01,
0,340550.0914522494,0.6617647058823529,225,115,98,40,190,10,10,4,2023-01-01,
0,512006.4158361439,0.7079439252336449,303,125,138,60,160,15,10,4,2023-01-01,
0,326300.5249105054,0.6130434782608696,141,89,18,20,180,20,20,2,2023-01-01,
0,231247.0025134787,0.6882352941176471,117,53,24,50,170,30,30,3,2023-01-01,
0,111261.84812586868,0.4642857142857143,91,105,8,40,150,25,30,1,2023-01-01,
0,245919.9135319785,0.6157894736842106,117,73,5,60,190,35,35,2,2023-01-01,
0,520652.16389644303,0.5752895752895753,298,220,52,30,170,5,10,2,2023-01-01,
0,266028.0796962999,0.4652956298200514,181,208,12,40,190,10,15,1,2023-01-01,
0,420745.90243124944,0.492,246,254,11,60,160,15,15,1,2023-01-01,
0,288725.62655002996,0.6507177033492823,136,73,39,20,180,20,20,3,2023-01-01,
0,182247.34682657503,0.7088607594936709,112,46,36,50,170,30,30,4,2023-01-01,
0,213106.2099726851,0.6067415730337079,108,70,26,40,150,25,30,2,2023-01-01,
0,222735.1469940727,0.6629834254143646,120,61,14,60,190,35,35,3,2023-01-01,
0,494591.5957589859,0.6266375545851528,287,171,112,30,170,5,10,3,2023-01-01,
0,362810.3398105362,0.5528455284552846,204,165,32,40,190,10,15,2,2023-01-01,
0,528285.6916606249,0.6313559322033898,298,174,39,60,160,15,15,2,2023-01-01,
0,214795.8700909245,0.6666666666666666,128,64,56,20,180,20,20,4,2023-01-01,
0,148330.37109013117,0.5,87,87,4,50,170,30,35,1,2023-01-01,
0,221032.29900462428,0.6932515337423313,113,50,41,40,150,25,30,3,2023-01-01,
0,152710.05993636927,0.6303030303030303,104,61,30,60,190,35,35,4,2023-01-01,
0,458532.2628984283,0.6773399014778325,275,131,164,30,170,5,10,4,2023-01-01,
0,397106.8640694227,0.638235294117647,217,123,61,40,190,10,15,3,2023-01-01,
0,544066.00577962,0.7106481481481481,307,125,79,60,160,15,15,3,2023-01-01,
0,234025.18455714948,0.5238095238095238,110,100,7,20,180,20,25,1,2023-01-01,
0,225990.0803680213,0.6181818181818182,102,63,13,50,170,30,35,2,2023-01-01,
0,221659.8250488331,0.8085106382978723,114,27,63,40,150,25,30,4,2023-01-01,
0,181553.08711377857,0.4863387978142076,89,94,1,60,190,35,40,1,2023-01-01,
